dataset,outer_validation_design,outer_repeat,outer_fold,outer_split_id,inner_validation_design,inner_fold,inner_seed,inner_train_rows,inner_validation_rows,inner_train_sources,inner_validation_sources,overlapping_source_count,validation_source_seen_fraction
filament_diameter,random_rowwise,2,2,FD_random_rowwise_r02_f002,random_rowwise,3,669580557,172,57,47,34,29,0.8421052631578947
filament_diameter,random_rowwise,2,2,FD_random_rowwise_r02_f002,random_rowwise,4,669580557,172,57,50,30,28,0.9473684210526315
filament_diameter,random_rowwise,2,3,FD_random_rowwise_r02_f003,random_rowwise,1,2379172002,171,58,52,30,28,0.9655172413793104
filament_diameter,random_rowwise,2,3,FD_random_rowwise_r02_f003,random_rowwise,2,2379172002,172,57,48,28,22,0.8771929824561403
filament_diameter,random_rowwise,2,3,FD_random_rowwise_r02_f003,random_rowwise,3,2379172002,172,57,53,34,33,0.9649122807017544
filament_diameter,random_rowwise,2,3,FD_random_rowwise_r02_f003,random_rowwise,4,2379172002,172,57,52,35,33,0.9649122807017544
filament_diameter,random_rowwise,2,4,FD_random_rowwise_r02_f004,random_rowwise,1,3138684791,171,58,49,30,28,0.9655172413793104
filament_diameter,random_rowwise,2,4,FD_random_rowwise_r02_f004,random_rowwise,2,3138684791,172,57,50,31,30,0.9824561403508771
filament_diameter,random_rowwise,2,4,FD_random_rowwise_r02_f004,random_rowwise,3,3138684791,172,57,48,32,29,0.9298245614035088
filament_diameter,random_rowwise,2,4,FD_random_rowwise_r02_f004,random_rowwise,4,3138684791,172,57,47,33,29,0.9298245614035088
filament_diameter,random_rowwise,2,5,FD_random_rowwise_r02_f005,random_rowwise,1,1963034815,171,58,48,38,34,0.9137931034482759
filament_diameter,random_rowwise,2,5,FD_random_rowwise_r02_f005,random_rowwise,2,1963034815,172,57,50,29,27,0.9298245614035088
filament_diameter,random_rowwise,2,5,FD_random_rowwise_r02_f005,random_rowwise,3,1963034815,172,57,51,32,31,0.9824561403508771
filament_diameter,random_rowwise,2,5,FD_random_rowwise_r02_f005,random_rowwise,4,1963034815,172,57,48,32,28,0.9122807017543859
filament_diameter,random_rowwise,3,1,FD_random_rowwise_r03_f001,random_rowwise,1,3471182166,171,57,51,30,27,0.9298245614035088
filament_diameter,random_rowwise,3,1,FD_random_rowwise_r03_f001,random_rowwise,2,3471182166,171,57,50,32,28,0.9298245614035088
filament_diameter,random_rowwise,3,1,FD_random_rowwise_r03_f001,random_rowwise,3,3471182166,171,57,51,34,31,0.9473684210526315
filament_diameter,random_rowwise,3,1,FD_random_rowwise_r03_f001,random_rowwise,4,3471182166,171,57,52,30,28,0.9649122807017544
filament_diameter,random_rowwise,3,2,FD_random_rowwise_r03_f002,random_rowwise,1,2511133652,171,58,49,30,28,0.9482758620689655
filament_diameter,random_rowwise,3,2,FD_random_rowwise_r03_f002,random_rowwise,2,2511133652,172,57,47,34,30,0.9122807017543859
filament_diameter,random_rowwise,3,2,FD_random_rowwise_r03_f002,random_rowwise,3,2511133652,172,57,47,28,24,0.8947368421052632
filament_diameter,random_rowwise,3,2,FD_random_rowwise_r03_f002,random_rowwise,4,2511133652,172,57,48,28,25,0.8596491228070176
filament_diameter,random_rowwise,3,3,FD_random_rowwise_r03_f003,random_rowwise,1,698332614,171,58,50,28,26,0.9482758620689655
filament_diameter,random_rowwise,3,3,FD_random_rowwise_r03_f003,random_rowwise,2,698332614,172,57,46,28,22,0.8421052631578947
filament_diameter,random_rowwise,3,3,FD_random_rowwise_r03_f003,random_rowwise,3,698332614,172,57,49,31,28,0.9473684210526315
filament_diameter,random_rowwise,3,3,FD_random_rowwise_r03_f003,random_rowwise,4,698332614,172,57,50,33,31,0.9649122807017544
filament_diameter,random_rowwise,3,4,FD_random_rowwise_r03_f004,random_rowwise,1,3669591495,171,58,50,32,30,0.9310344827586207
filament_diameter,random_rowwise,3,4,FD_random_rowwise_r03_f004,random_rowwise,2,3669591495,172,57,49,33,30,0.9473684210526315
filament_diameter,random_rowwise,3,4,FD_random_rowwise_r03_f004,random_rowwise,3,3669591495,172,57,49,32,29,0.9473684210526315
filament_diameter,random_rowwise,3,4,FD_random_rowwise_r03_f004,random_rowwise,4,3669591495,172,57,49,33,30,0.9298245614035088
filament_diameter,random_rowwise,3,5,FD_random_rowwise_r03_f005,random_rowwise,1,1121464740,171,58,49,33,31,0.9655172413793104
filament_diameter,random_rowwise,3,5,FD_random_rowwise_r03_f005,random_rowwise,2,1121464740,172,57,49,27,25,0.9473684210526315
filament_diameter,random_rowwise,3,5,FD_random_rowwise_r03_f005,random_rowwise,3,1121464740,172,57,48,30,27,0.9298245614035088
filament_diameter,random_rowwise,3,5,FD_random_rowwise_r03_f005,random_rowwise,4,1121464740,172,57,48,29,26,0.9473684210526315
filament_diameter,random_rowwise,4,1,FD_random_rowwise_r04_f001,random_rowwise,1,2126219035,171,57,49,33,29,0.9298245614035088
filament_diameter,random_rowwise,4,1,FD_random_rowwise_r04_f001,random_rowwise,2,2126219035,171,57,50,33,30,0.9473684210526315
filament_diameter,random_rowwise,4,1,FD_random_rowwise_r04_f001,random_rowwise,3,2126219035,171,57,52,32,31,0.9649122807017544
filament_diameter,random_rowwise,4,1,FD_random_rowwise_r04_f001,random_rowwise,4,2126219035,171,57,51,31,29,0.9473684210526315
filament_diameter,random_rowwise,4,2,FD_random_rowwise_r04_f002,random_rowwise,1,1222443116,171,58,50,27,25,0.9655172413793104
filament_diameter,random_rowwise,4,2,FD_random_rowwise_r04_f002,random_rowwise,2,1222443116,172,57,48,33,29,0.9298245614035088
filament_diameter,random_rowwise,4,2,FD_random_rowwise_r04_f002,random_rowwise,3,1222443116,172,57,50,35,33,0.9649122807017544
filament_diameter,random_rowwise,4,2,FD_random_rowwise_r04_f002,random_rowwise,4,1222443116,172,57,50,33,31,0.9473684210526315
filament_diameter,random_rowwise,4,3,FD_random_rowwise_r04_f003,random_rowwise,1,919719094,171,58,50,31,29,0.9482758620689655
filament_diameter,random_rowwise,4,3,FD_random_rowwise_r04_f003,random_rowwise,2,919719094,172,57,49,31,28,0.9298245614035088
filament_diameter,random_rowwise,4,3,FD_random_rowwise_r04_f003,random_rowwise,3,919719094,172,57,50,34,32,0.9649122807017544
filament_diameter,random_rowwise,4,3,FD_random_rowwise_r04_f003,random_rowwise,4,919719094,172,57,48,32,28,0.9298245614035088
filament_diameter,random_rowwise,4,4,FD_random_rowwise_r04_f004,random_rowwise,1,2796495572,171,58,48,30,25,0.896551724137931
filament_diameter,random_rowwise,4,4,FD_random_rowwise_r04_f004,random_rowwise,2,2796495572,172,57,51,35,33,0.9473684210526315
filament_diameter,random_rowwise,4,4,FD_random_rowwise_r04_f004,random_rowwise,3,2796495572,172,57,50,32,29,0.9473684210526315
filament_diameter,random_rowwise,4,4,FD_random_rowwise_r04_f004,random_rowwise,4,2796495572,172,57,51,32,30,0.9649122807017544
filament_diameter,random_rowwise,4,5,FD_random_rowwise_r04_f005,random_rowwise,1,3684851792,171,58,49,31,30,0.9827586206896551
filament_diameter,random_rowwise,4,5,FD_random_rowwise_r04_f005,random_rowwise,2,3684851792,172,57,45,33,28,0.8771929824561403
filament_diameter,random_rowwise,4,5,FD_random_rowwise_r04_f005,random_rowwise,3,3684851792,172,57,49,28,27,0.9649122807017544
filament_diameter,random_rowwise,4,5,FD_random_rowwise_r04_f005,random_rowwise,4,3684851792,172,57,46,29,25,0.8947368421052632
filament_diameter,random_rowwise,5,1,FD_random_rowwise_r05_f001,random_rowwise,1,1776834451,171,57,47,30,25,0.8771929824561403
filament_diameter,random_rowwise,5,1,FD_random_rowwise_r05_f001,random_rowwise,2,1776834451,171,57,49,31,28,0.9473684210526315
filament_diameter,random_rowwise,5,1,FD_random_rowwise_r05_f001,random_rowwise,3,1776834451,171,57,49,32,29,0.9122807017543859
filament_diameter,random_rowwise,5,1,FD_random_rowwise_r05_f001,random_rowwise,4,1776834451,171,57,47,29,24,0.8771929824561403
filament_diameter,random_rowwise,5,2,FD_random_rowwise_r05_f002,random_rowwise,1,2652278480,171,58,47,29,23,0.8448275862068966
filament_diameter,random_rowwise,5,2,FD_random_rowwise_r05_f002,random_rowwise,2,2652278480,172,57,53,29,29,1.0
filament_diameter,random_rowwise,5,2,FD_random_rowwise_r05_f002,random_rowwise,3,2652278480,172,57,48,29,24,0.8771929824561403
filament_diameter,random_rowwise,5,2,FD_random_rowwise_r05_f002,random_rowwise,4,2652278480,172,57,46,34,27,0.7543859649122807
filament_diameter,random_rowwise,5,3,FD_random_rowwise_r05_f003,random_rowwise,1,2730735144,171,58,48,32,28,0.9137931034482759
filament_diameter,random_rowwise,5,3,FD_random_rowwise_r05_f003,random_rowwise,2,2730735144,172,57,47,29,24,0.9122807017543859
filament_diameter,random_rowwise,5,3,FD_random_rowwise_r05_f003,random_rowwise,3,2730735144,172,57,48,31,27,0.8947368421052632
filament_diameter,random_rowwise,5,3,FD_random_rowwise_r05_f003,random_rowwise,4,2730735144,172,57,49,30,27,0.9298245614035088
filament_diameter,random_rowwise,5,4,FD_random_rowwise_r05_f004,random_rowwise,1,447287467,171,58,50,33,30,0.9482758620689655
filament_diameter,random_rowwise,5,4,FD_random_rowwise_r05_f004,random_rowwise,2,447287467,172,57,51,33,31,0.9649122807017544
filament_diameter,random_rowwise,5,4,FD_random_rowwise_r05_f004,random_rowwise,3,447287467,172,57,50,31,28,0.9473684210526315
filament_diameter,random_rowwise,5,4,FD_random_rowwise_r05_f004,random_rowwise,4,447287467,172,57,50,28,25,0.9298245614035088
filament_diameter,random_rowwise,5,5,FD_random_rowwise_r05_f005,random_rowwise,1,3664534777,171,58,49,33,29,0.9137931034482759
filament_diameter,random_rowwise,5,5,FD_random_rowwise_r05_f005,random_rowwise,2,3664534777,172,57,51,31,29,0.9298245614035088
filament_diameter,random_rowwise,5,5,FD_random_rowwise_r05_f005,random_rowwise,3,3664534777,172,57,48,29,24,0.8421052631578947
filament_diameter,random_rowwise,5,5,FD_random_rowwise_r05_f005,random_rowwise,4,3664534777,172,57,49,28,24,0.8947368421052632
