global_task_number,task_id,dataset,target_family,target_key,target_column,feature_set,validation_design,repeat,outer_fold,outer_split_id,task_elapsed_seconds,model_key,selected_candidate_id,selected_complexity_rank,inner_mean_publication_macro_mae,inner_mean_row_mae,inner_total_convergence_warnings,preprocessing_variant,outer_training_rows,outer_test_rows,outer_training_sources,outer_test_sources,outer_source_overlap,output_feature_count,outer_row_mae,outer_publication_macro_mae,outer_fit_seconds,outer_convergence_warning_count,selected_parameters_json
13,cell_viability__raw_outcome__core_physics__publication_grouped__r03__f003,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,3,3,CV_publication_grouped_r03_f003,19.81186512899876,rbf_svr,rbf_svr_04,4,10.76561014223338,12.442220881695377,0,scaled,487,121,60,15,0,33,15.35810555265719,13.894594535311061,0.03382776999933412,0,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": 0.01}"
14,cell_viability__raw_outcome__core_physics__publication_grouped__r03__f004,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,3,4,CV_publication_grouped_r03_f004,19.004111493999517,ridge,ridge_01,1,16.168214878001653,16.800991008753734,0,scaled,487,121,60,15,0,33,14.435104181359673,12.62291720500357,0.0016935229996306589,0,"{""alpha"": 100.0}"
14,cell_viability__raw_outcome__core_physics__publication_grouped__r03__f004,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,3,4,CV_publication_grouped_r03_f004,19.004111493999517,elastic_net,elastic_net_03,3,14.308771538686639,14.93478176009825,0,scaled,487,121,60,15,0,33,14.433129015518421,12.143773859225034,0.0016088960001070518,0,"{""alpha"": 1.0, ""l1_ratio"": 0.1}"
14,cell_viability__raw_outcome__core_physics__publication_grouped__r03__f004,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,3,4,CV_publication_grouped_r03_f004,19.004111493999517,random_forest,random_forest_01,1,13.123685990954268,13.514875447416822,0,unscaled,487,121,60,15,0,33,13.793771976951279,11.198628829083658,0.5786629210015235,0,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}"
14,cell_viability__raw_outcome__core_physics__publication_grouped__r03__f004,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,3,4,CV_publication_grouped_r03_f004,19.004111493999517,rbf_svr,rbf_svr_02,2,11.737144036420219,12.764107840184494,0,scaled,487,121,60,15,0,33,15.537492112316599,11.063289413080339,0.01652510900021298,0,"{""C"": 1.0, ""epsilon"": 0.5, ""gamma"": 0.01}"
15,cell_viability__raw_outcome__core_physics__publication_grouped__r03__f005,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,3,5,CV_publication_grouped_r03_f005,18.718646195000474,ridge,ridge_01,1,16.84981717315942,17.54309649637567,0,scaled,486,122,61,14,0,33,8.59032288674864,9.317279296770693,0.0019527450003806734,0,"{""alpha"": 100.0}"
15,cell_viability__raw_outcome__core_physics__publication_grouped__r03__f005,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,3,5,CV_publication_grouped_r03_f005,18.718646195000474,elastic_net,elastic_net_03,3,15.375223416947286,16.176552797781298,0,scaled,486,122,61,14,0,33,7.507403804210533,8.339256463758504,0.00234625099983532,0,"{""alpha"": 1.0, ""l1_ratio"": 0.1}"
15,cell_viability__raw_outcome__core_physics__publication_grouped__r03__f005,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,3,5,CV_publication_grouped_r03_f005,18.718646195000474,random_forest,random_forest_06,6,13.62147607363061,14.793864185470454,0,unscaled,486,122,61,14,0,33,9.189190352322218,8.267491814918131,0.6319539939995593,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}"
15,cell_viability__raw_outcome__core_physics__publication_grouped__r03__f005,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,3,5,CV_publication_grouped_r03_f005,18.718646195000474,rbf_svr,rbf_svr_04,4,12.599179389534125,14.473143292693099,0,scaled,486,122,61,14,0,33,8.890722632978243,8.396202413649393,0.016935052999542677,0,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": 0.01}"
16,cell_viability__raw_outcome__core_physics__publication_grouped__r04__f001,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,4,1,CV_publication_grouped_r04_f001,18.652334243999576,ridge,ridge_01,1,13.44346968863927,13.921341752284917,0,scaled,487,121,60,15,0,33,14.527788141444747,12.810578463398876,0.0018350730006204685,0,"{""alpha"": 100.0}"
16,cell_viability__raw_outcome__core_physics__publication_grouped__r04__f001,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,4,1,CV_publication_grouped_r04_f001,18.652334243999576,elastic_net,elastic_net_03,3,12.551932836748954,13.20965564891473,0,scaled,487,121,60,15,0,33,14.927786137989548,12.938174293113642,0.0016656280004099244,0,"{""alpha"": 1.0, ""l1_ratio"": 0.1}"
16,cell_viability__raw_outcome__core_physics__publication_grouped__r04__f001,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,4,1,CV_publication_grouped_r04_f001,18.652334243999576,random_forest,random_forest_02,2,12.144712306013478,13.200838916015105,0,unscaled,487,121,60,15,0,33,14.227410437707894,12.552994043846137,0.5918723959985073,0,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}"
16,cell_viability__raw_outcome__core_physics__publication_grouped__r04__f001,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,4,1,CV_publication_grouped_r04_f001,18.652334243999576,rbf_svr,rbf_svr_02,2,10.791859158394997,12.27305037799772,0,scaled,487,121,60,15,0,33,16.315141438181055,13.005021573517947,0.0163831059999211,0,"{""C"": 1.0, ""epsilon"": 0.5, ""gamma"": 0.01}"
17,cell_viability__raw_outcome__core_physics__publication_grouped__r04__f002,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,4,2,CV_publication_grouped_r04_f002,19.375231175999943,ridge,ridge_01,1,16.061786939789044,17.50163549067668,0,scaled,487,121,60,15,0,33,13.794792766562626,11.480358782571686,0.0034049300011247396,0,"{""alpha"": 100.0}"
17,cell_viability__raw_outcome__core_physics__publication_grouped__r04__f002,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,4,2,CV_publication_grouped_r04_f002,19.375231175999943,elastic_net,elastic_net_01,1,14.437368113777323,15.527690292901095,0,scaled,487,121,60,15,0,33,13.018355177964093,10.974508169742684,0.0022410919991671108,0,"{""alpha"": 1.0, ""l1_ratio"": 0.9}"
17,cell_viability__raw_outcome__core_physics__publication_grouped__r04__f002,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,4,2,CV_publication_grouped_r04_f002,19.375231175999943,random_forest,random_forest_06,6,12.156619532378961,13.416055793297017,0,unscaled,487,121,60,15,0,33,10.43684934379211,10.272935655087014,1.0442206940006145,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}"
17,cell_viability__raw_outcome__core_physics__publication_grouped__r04__f002,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,4,2,CV_publication_grouped_r04_f002,19.375231175999943,rbf_svr,rbf_svr_04,4,11.611089848561356,13.592938716052238,0,scaled,487,121,60,15,0,33,9.921210700019316,10.006533179058575,0.02938044400070794,0,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": 0.01}"
18,cell_viability__raw_outcome__core_physics__publication_grouped__r04__f003,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,4,3,CV_publication_grouped_r04_f003,19.308993771999667,ridge,ridge_01,1,14.571987680280989,15.003434285705602,0,scaled,486,122,60,15,0,33,13.167837343008994,12.636791022731765,0.001883102000647341,0,"{""alpha"": 100.0}"
18,cell_viability__raw_outcome__core_physics__publication_grouped__r04__f003,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,4,3,CV_publication_grouped_r04_f003,19.308993771999667,elastic_net,elastic_net_02,2,13.516114201786152,14.25401025046698,0,scaled,486,122,60,15,0,33,12.970018504608321,12.524217879879219,0.0016524719994777115,0,"{""alpha"": 1.0, ""l1_ratio"": 0.5}"
18,cell_viability__raw_outcome__core_physics__publication_grouped__r04__f003,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,4,3,CV_publication_grouped_r04_f003,19.308993771999667,random_forest,random_forest_06,6,11.881959355697578,13.2279309579341,0,unscaled,486,122,60,15,0,33,11.650555651429649,10.496622776970137,0.6562432459995762,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}"
18,cell_viability__raw_outcome__core_physics__publication_grouped__r04__f003,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,4,3,CV_publication_grouped_r04_f003,19.308993771999667,rbf_svr,rbf_svr_04,4,11.848611624379048,13.30732356398493,0,scaled,486,122,60,15,0,33,11.746333075691723,10.526029500347411,0.016737748999730684,0,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": 0.01}"
19,cell_viability__raw_outcome__core_physics__publication_grouped__r04__f004,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,4,4,CV_publication_grouped_r04_f004,18.712818836000224,ridge,ridge_01,1,14.216787257453554,15.365213250844958,0,scaled,486,122,61,14,0,33,21.248766929526084,21.825608720775172,0.0020813029987039044,0,"{""alpha"": 100.0}"
19,cell_viability__raw_outcome__core_physics__publication_grouped__r04__f004,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,4,4,CV_publication_grouped_r04_f004,18.712818836000224,elastic_net,elastic_net_03,3,13.45786947038976,14.478707504278972,0,scaled,486,122,61,14,0,33,17.85665768165587,18.183675374871676,0.0016429379993496696,0,"{""alpha"": 1.0, ""l1_ratio"": 0.1}"
19,cell_viability__raw_outcome__core_physics__publication_grouped__r04__f004,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,4,4,CV_publication_grouped_r04_f004,18.712818836000224,random_forest,random_forest_06,6,11.94927990005758,12.676327782956466,0,unscaled,486,122,61,14,0,33,15.192719239260288,13.182265576465724,0.6386363380006514,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}"
19,cell_viability__raw_outcome__core_physics__publication_grouped__r04__f004,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,4,4,CV_publication_grouped_r04_f004,18.712818836000224,rbf_svr,rbf_svr_03,3,11.75204655410639,12.863193818338804,0,scaled,486,122,61,14,0,33,13.91845731791895,13.144910227595476,0.019005197000296903,0,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": ""scale""}"
20,cell_viability__raw_outcome__core_physics__publication_grouped__r04__f005,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,4,5,CV_publication_grouped_r04_f005,18.50495838200004,ridge,ridge_01,1,12.768680325581307,13.096435566420586,0,scaled,486,122,59,16,0,33,16.291666547022032,16.874167671456544,0.0017547049992572283,0,"{""alpha"": 100.0}"
20,cell_viability__raw_outcome__core_physics__publication_grouped__r04__f005,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,4,5,CV_publication_grouped_r04_f005,18.50495838200004,elastic_net,elastic_net_03,3,12.261195229619766,12.582904529044574,0,scaled,486,122,59,16,0,33,15.925691130203807,15.833967359546413,0.0016179369995370507,0,"{""alpha"": 1.0, ""l1_ratio"": 0.1}"
20,cell_viability__raw_outcome__core_physics__publication_grouped__r04__f005,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,4,5,CV_publication_grouped_r04_f005,18.50495838200004,random_forest,random_forest_02,2,12.37416334596126,12.99505587776746,0,unscaled,486,122,59,16,0,33,15.153139214567659,15.18515881789925,0.5776240280010825,0,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}"
20,cell_viability__raw_outcome__core_physics__publication_grouped__r04__f005,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,4,5,CV_publication_grouped_r04_f005,18.50495838200004,rbf_svr,rbf_svr_04,4,11.328994665785508,12.41937524746366,0,scaled,486,122,59,16,0,33,14.22133209787627,12.399542849788112,0.01711037999848486,0,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": 0.01}"
21,cell_viability__raw_outcome__core_physics__publication_grouped__r05__f001,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,5,1,CV_publication_grouped_r05_f001,19.03768778400081,ridge,ridge_01,1,13.445037642858775,14.481221965727942,0,scaled,486,122,61,14,0,33,15.382935706288533,14.767318984071276,0.0025521269999444485,0,"{""alpha"": 100.0}"
21,cell_viability__raw_outcome__core_physics__publication_grouped__r05__f001,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,5,1,CV_publication_grouped_r05_f001,19.03768778400081,elastic_net,elastic_net_03,3,13.019919914197056,13.860406717599446,0,scaled,486,122,61,14,0,33,14.555066028978333,14.184526649491302,0.0023984119998203823,0,"{""alpha"": 1.0, ""l1_ratio"": 0.1}"
21,cell_viability__raw_outcome__core_physics__publication_grouped__r05__f001,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,5,1,CV_publication_grouped_r05_f001,19.03768778400081,random_forest,random_forest_06,6,11.375950954922047,12.215312883227163,0,unscaled,486,122,61,14,0,33,13.867957010447807,11.590813700105176,1.0281566809990181,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}"
21,cell_viability__raw_outcome__core_physics__publication_grouped__r05__f001,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,5,1,CV_publication_grouped_r05_f001,19.03768778400081,rbf_svr,rbf_svr_04,4,11.659938136796676,13.012736381622206,0,scaled,486,122,61,14,0,33,12.81759490545542,11.5059450476179,0.029401344998404966,0,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": 0.01}"
22,cell_viability__raw_outcome__core_physics__publication_grouped__r05__f002,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,5,2,CV_publication_grouped_r05_f002,19.42643651400067,ridge,ridge_01,1,14.548688649849048,17.036852500691353,0,scaled,487,121,60,15,0,33,14.177485892491344,13.409503730256052,0.0017669429998932173,0,"{""alpha"": 100.0}"
22,cell_viability__raw_outcome__core_physics__publication_grouped__r05__f002,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,5,2,CV_publication_grouped_r05_f002,19.42643651400067,elastic_net,elastic_net_03,3,13.5671472686842,14.917952118259262,0,scaled,487,121,60,15,0,33,13.990616898784006,12.909365376055268,0.001555598000777536,0,"{""alpha"": 1.0, ""l1_ratio"": 0.1}"
22,cell_viability__raw_outcome__core_physics__publication_grouped__r05__f002,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,5,2,CV_publication_grouped_r05_f002,19.42643651400067,random_forest,random_forest_06,6,12.09070600142666,12.814635730668082,0,unscaled,487,121,60,15,0,33,13.082349701342439,13.13171345441339,0.6132785989993863,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}"
22,cell_viability__raw_outcome__core_physics__publication_grouped__r05__f002,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,5,2,CV_publication_grouped_r05_f002,19.42643651400067,rbf_svr,rbf_svr_02,2,11.242111122097672,12.610387839101348,0,scaled,487,121,60,15,0,33,13.561588750312854,12.24797006102966,0.027955681000094046,0,"{""C"": 1.0, ""epsilon"": 0.5, ""gamma"": 0.01}"
23,cell_viability__raw_outcome__core_physics__publication_grouped__r05__f003,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,5,3,CV_publication_grouped_r05_f003,18.67071019299874,ridge,ridge_01,1,13.95088834557431,14.760319495219958,0,scaled,486,122,59,16,0,33,13.85373996942472,13.678597231405492,0.0018404000002192333,0,"{""alpha"": 100.0}"
23,cell_viability__raw_outcome__core_physics__publication_grouped__r05__f003,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,5,3,CV_publication_grouped_r05_f003,18.67071019299874,elastic_net,elastic_net_03,3,13.238639046661454,13.871222812165357,0,scaled,486,122,59,16,0,33,13.761598376015307,13.455385544674268,0.0015155600012803916,0,"{""alpha"": 1.0, ""l1_ratio"": 0.1}"
23,cell_viability__raw_outcome__core_physics__publication_grouped__r05__f003,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,5,3,CV_publication_grouped_r05_f003,18.67071019299874,random_forest,random_forest_06,6,12.793555250946051,13.515502746206323,0,unscaled,486,122,59,16,0,33,12.183598769391667,10.949643788666641,0.620254963001571,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}"
23,cell_viability__raw_outcome__core_physics__publication_grouped__r05__f003,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,5,3,CV_publication_grouped_r05_f003,18.67071019299874,rbf_svr,rbf_svr_04,4,11.974072909576996,13.180229532828838,0,scaled,486,122,59,16,0,33,11.85199962743963,9.946867535719473,0.01873368099950312,0,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": 0.01}"
24,cell_viability__raw_outcome__core_physics__publication_grouped__r05__f004,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,5,4,CV_publication_grouped_r05_f004,18.98197251700003,ridge,ridge_01,1,14.863417850031214,15.144258564741486,0,scaled,487,121,60,15,0,33,15.037937151750814,14.142501449820053,0.0018166879999625962,0,"{""alpha"": 100.0}"
24,cell_viability__raw_outcome__core_physics__publication_grouped__r05__f004,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,5,4,CV_publication_grouped_r05_f004,18.98197251700003,elastic_net,elastic_net_03,3,13.710108108630696,14.303201095627635,0,scaled,487,121,60,15,0,33,13.083725949704714,13.41770295450151,0.001701998000498861,0,"{""alpha"": 1.0, ""l1_ratio"": 0.1}"
24,cell_viability__raw_outcome__core_physics__publication_grouped__r05__f004,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,5,4,CV_publication_grouped_r05_f004,18.98197251700003,random_forest,random_forest_06,6,12.0516096908047,13.2662540437344,0,unscaled,487,121,60,15,0,33,10.92782415497954,11.94498591554022,0.6589888529997552,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}"
24,cell_viability__raw_outcome__core_physics__publication_grouped__r05__f004,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,5,4,CV_publication_grouped_r05_f004,18.98197251700003,rbf_svr,rbf_svr_04,4,11.581607346223377,13.484482909416856,0,scaled,487,121,60,15,0,33,10.607214667240482,10.54562828527946,0.016900620999876992,0,"{""C"": 1.0, ""epsilon"": 0.1, ""gamma"": 0.01}"
25,cell_viability__raw_outcome__core_physics__publication_grouped__r05__f005,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,5,5,CV_publication_grouped_r05_f005,18.78083727699959,ridge,ridge_01,1,14.189641521359832,14.43055922011603,0,scaled,486,122,60,15,0,33,14.318317373946723,12.906290775052472,0.0026315190007153433,0,"{""alpha"": 100.0}"
25,cell_viability__raw_outcome__core_physics__publication_grouped__r05__f005,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,5,5,CV_publication_grouped_r05_f005,18.78083727699959,elastic_net,elastic_net_02,2,12.807770742238908,13.203559217544335,0,scaled,486,122,60,15,0,33,14.59318733785896,12.591464711560604,0.002182476000598399,0,"{""alpha"": 1.0, ""l1_ratio"": 0.5}"
25,cell_viability__raw_outcome__core_physics__publication_grouped__r05__f005,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,5,5,CV_publication_grouped_r05_f005,18.78083727699959,random_forest,random_forest_06,6,11.541910642011178,12.793368395381728,0,unscaled,486,122,60,15,0,33,15.038364381407854,13.067488802894125,1.0406750130005094,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}"
25,cell_viability__raw_outcome__core_physics__publication_grouped__r05__f005,cell_viability,raw_outcome,cell_viability,cell_viability_percent,core_physics,publication_grouped,5,5,CV_publication_grouped_r05_f005,18.78083727699959,rbf_svr,rbf_svr_02,2,11.122947259510301,12.453465879310635,0,scaled,486,122,60,15,0,33,15.871647750860273,13.327094513158809,0.028385702000377933,0,"{""C"": 1.0, ""epsilon"": 0.5, ""gamma"": 0.01}"
26,cell_viability__raw_outcome__prospective_design__publication_grouped__r01__f001,cell_viability,raw_outcome,cell_viability,cell_viability_percent,prospective_design,publication_grouped,1,1,CV_publication_grouped_r01_f001,21.51384133100146,ridge,ridge_01,1,21.497687935652866,25.784837510611172,0,scaled,487,121,60,15,0,98,13.94070686817289,12.286320068628276,0.0021757419999630656,0,"{""alpha"": 100.0}"
26,cell_viability__raw_outcome__prospective_design__publication_grouped__r01__f001,cell_viability,raw_outcome,cell_viability,cell_viability_percent,prospective_design,publication_grouped,1,1,CV_publication_grouped_r01_f001,21.51384133100146,elastic_net,elastic_net_01,1,13.735402419653543,13.542542832137146,0,scaled,487,121,60,15,0,98,13.151986827215408,11.93740474038783,0.0019492610008455813,0,"{""alpha"": 1.0, ""l1_ratio"": 0.9}"
26,cell_viability__raw_outcome__prospective_design__publication_grouped__r01__f001,cell_viability,raw_outcome,cell_viability,cell_viability_percent,prospective_design,publication_grouped,1,1,CV_publication_grouped_r01_f001,21.51384133100146,random_forest,random_forest_06,6,12.23963000608561,12.85442699942243,0,unscaled,487,121,60,15,0,98,11.561808057361041,9.892711283054478,0.6893763080006465,0,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}"
