global_task_number,task_id,scenario_key,scenario_label,source_column,feature_mode,feature_count,validation_design,repeat,outer_fold,training_rows,test_rows,training_sources,test_sources,source_overlap_count,source_seen_fraction,prediction_rows,publication_count,mae,rmse,bias,r2,macro_publication_mae
22,step17__day_0_to_1__publication_grouped__r02,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,publication_grouped,2,4,269,67,55,14,0,0.0,67,14,10.553807802543613,14.908712452756244,-0.4814581812709417,0.1629055190430537,10.803165172238772
22,step17__day_0_to_1__publication_grouped__r02,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,publication_grouped,2,5,269,67,56,13,0,0.0,67,13,14.070942995085414,17.362891945812862,7.563295066329941,-0.0467962843624774,12.27488541616421
23,step17__day_0_to_1__publication_grouped__r03,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,publication_grouped,3,1,269,67,55,14,0,0.0,67,14,18.124728794428133,26.962291901603265,6.420103903218053,-0.213421009463788,14.034790707836375
23,step17__day_0_to_1__publication_grouped__r03,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,publication_grouped,3,2,269,67,56,13,0,0.0,67,13,10.160138345914037,11.917287471658923,0.7936291423450764,0.4034428133487733,9.899921668680715
23,step17__day_0_to_1__publication_grouped__r03,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,publication_grouped,3,3,269,67,56,13,0,0.0,67,13,20.007591124324144,23.032430693304786,8.454582342170912,-0.7312105339831536,19.148900812400285
23,step17__day_0_to_1__publication_grouped__r03,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,publication_grouped,3,4,268,68,53,16,0,0.0,68,16,11.162558631494116,15.054716010855502,5.233683091572416,-0.0623456318234536,9.400650467521242
23,step17__day_0_to_1__publication_grouped__r03,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,publication_grouped,3,5,269,67,56,13,0,0.0,67,13,13.748307415938587,15.50709286431605,-6.255739081079124,0.0053319821719037,13.794016459535534
24,step17__day_0_to_1__publication_grouped__r04,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,publication_grouped,4,1,269,67,56,13,0,0.0,67,13,13.21502677247987,15.967759266890784,6.569005244328621,0.1223547977603572,13.940669039617802
24,step17__day_0_to_1__publication_grouped__r04,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,publication_grouped,4,2,269,67,55,14,0,0.0,67,14,14.846586382159876,19.07936504907588,-0.7697767396478604,0.077785464638302,12.901723253701684
24,step17__day_0_to_1__publication_grouped__r04,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,publication_grouped,4,3,268,68,55,14,0,0.0,68,14,13.60522610486922,15.024060827859232,-7.916161943185322,-0.6759951197267553,13.169224952992652
24,step17__day_0_to_1__publication_grouped__r04,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,publication_grouped,4,4,269,67,55,14,0,0.0,67,14,9.003059236031737,11.379196165922474,1.0779376241213323,0.172429394523086,10.383462202203232
24,step17__day_0_to_1__publication_grouped__r04,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,publication_grouped,4,5,269,67,55,14,0,0.0,67,14,18.503282301311703,27.18169158124068,13.68017110662135,-0.3125362563663918,13.82031579104229
25,step17__day_0_to_1__publication_grouped__r05,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,publication_grouped,5,1,269,67,56,13,0,0.0,67,13,11.610507178214895,14.087702807920936,0.6995021371502071,0.2296245476662339,11.680527348562173
25,step17__day_0_to_1__publication_grouped__r05,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,publication_grouped,5,2,269,67,55,14,0,0.0,67,14,13.390548769182017,17.26757496359398,6.704043235850974,-0.1901155011408291,13.454758373805513
25,step17__day_0_to_1__publication_grouped__r05,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,publication_grouped,5,3,269,67,55,14,0,0.0,67,14,15.213557054204914,19.388372031370363,9.091082374023369,-0.2540674952531208,12.585687275853758
25,step17__day_0_to_1__publication_grouped__r05,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,publication_grouped,5,4,268,68,55,14,0,0.0,68,14,12.463474435373437,14.16916427068443,-7.560753290870107,-0.5898578488692356,10.710126032367254
25,step17__day_0_to_1__publication_grouped__r05,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,publication_grouped,5,5,269,67,55,14,0,0.0,67,14,18.60785069099802,26.77247974803028,3.4653857191088395,-0.167987688549178,15.893573102070937
26,step17__day_0_to_1__random_rowwise__r01,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,1,1,268,68,65,43,39,0.9117647058823528,68,43,8.825777859776862,12.794951785410358,-2.8766724868732427,0.3885094131720056,8.670455562112375
26,step17__day_0_to_1__random_rowwise__r01,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,1,2,269,67,66,35,32,0.9402985074626866,67,35,10.553796225648568,16.117627945489357,0.2751135140030909,0.3466259246222066,11.552390739176776
26,step17__day_0_to_1__random_rowwise__r01,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,1,3,269,67,67,36,34,0.9701492537313432,67,36,10.50409355333666,15.381058750527478,-1.9421976753769228,0.3156604790461101,9.916437595835838
26,step17__day_0_to_1__random_rowwise__r01,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,1,4,269,67,65,36,32,0.9253731343283582,67,36,10.392409640581866,14.526299272495702,1.722983692946854,0.5057343201237878,9.91355639881382
26,step17__day_0_to_1__random_rowwise__r01,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,1,5,269,67,68,39,38,0.9850746268656716,67,39,7.413900506782142,10.770223524406992,-0.7344056714281681,0.5852720621352094,7.826657349840177
27,step17__day_0_to_1__random_rowwise__r02,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,2,1,268,68,67,36,34,0.9705882352941176,68,36,11.435836064513946,17.016556679228486,-2.13019023689947,0.2394192331369958,9.713355380078204
27,step17__day_0_to_1__random_rowwise__r02,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,2,2,269,67,67,40,38,0.9701492537313432,67,40,8.794803488182177,13.256167621915232,0.2600319488369101,0.5382537488487591,9.631995903825231
27,step17__day_0_to_1__random_rowwise__r02,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,2,3,269,67,64,38,33,0.8805970149253731,67,38,9.651882424178304,14.19585416974912,-2.2929287195482178,0.473567110606652,9.772482893660667
27,step17__day_0_to_1__random_rowwise__r02,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,2,4,269,67,66,36,33,0.9552238805970148,67,36,8.500131127982693,11.610914713775538,-1.1352047053591532,0.5003573335875335,8.8460230690815
27,step17__day_0_to_1__random_rowwise__r02,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,2,5,269,67,67,34,32,0.9701492537313432,67,34,8.830350116822094,12.499750935976996,0.5772451992069513,0.5128723371550128,9.97328026307592
28,step17__day_0_to_1__random_rowwise__r03,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,3,1,268,68,64,40,35,0.9264705882352942,68,40,7.134543169390934,11.37694883199444,0.0494760948837264,0.6108454428721797,8.143133936455905
28,step17__day_0_to_1__random_rowwise__r03,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,3,2,269,67,67,35,33,0.9402985074626866,67,35,10.609019724757944,16.27438479892971,-4.973604974423894,-0.010253021271527,10.782561509957215
28,step17__day_0_to_1__random_rowwise__r03,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,3,3,269,67,68,33,32,0.9850746268656716,67,33,11.483205573556404,17.708512374301122,5.045323204140209,0.3978163599295586,9.939195620174422
28,step17__day_0_to_1__random_rowwise__r03,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,3,4,269,67,64,40,35,0.9104477611940298,67,40,9.437108847440864,12.775022793696024,-2.183646061569362,0.4423478595213934,8.938283772606624
28,step17__day_0_to_1__random_rowwise__r03,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,3,5,269,67,68,41,40,0.9850746268656716,67,41,8.625901895274268,12.376132038785729,-0.3088190898985685,0.5016015561451517,8.989169659825226
29,step17__day_0_to_1__random_rowwise__r04,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,4,1,268,68,65,40,36,0.9117647058823528,68,40,8.64478741853338,12.668053383955298,0.4615943174703978,0.5416961659281412,8.927451111869887
29,step17__day_0_to_1__random_rowwise__r04,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,4,2,269,67,65,37,33,0.9253731343283582,67,37,10.38959584698977,15.863606474773611,0.6233603716986224,0.442982944918651,10.353695954254322
29,step17__day_0_to_1__random_rowwise__r04,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,4,3,269,67,66,36,33,0.9402985074626866,67,36,10.832833237123255,14.348728345151285,-1.6968404129523411,0.3669137693158194,10.610490618917424
29,step17__day_0_to_1__random_rowwise__r04,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,4,4,269,67,65,39,35,0.9253731343283582,67,39,9.345844062799133,12.1709514592952,-0.5222090898623841,0.5420823865786402,9.171845115590887
29,step17__day_0_to_1__random_rowwise__r04,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,4,5,269,67,67,33,31,0.9552238805970148,67,33,8.975030532984029,12.70202941137528,-2.1788775612180844,0.4150037011999091,10.011413499155465
30,step17__day_0_to_1__random_rowwise__r05,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,5,1,268,68,66,42,39,0.9558823529411764,68,42,8.932468294970521,12.836443408192002,0.3000589709019929,0.4210941077000704,9.113041439107146
30,step17__day_0_to_1__random_rowwise__r05,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,5,2,269,67,66,41,38,0.9552238805970148,67,41,8.376279472604075,11.949407160801824,-3.3383697541762745,0.4798332161896546,8.087549596765692
30,step17__day_0_to_1__random_rowwise__r05,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,5,3,269,67,66,33,30,0.9253731343283582,67,33,10.574480387060072,16.31237039260491,0.0402595034075351,0.4083324656425325,9.234942279651351
30,step17__day_0_to_1__random_rowwise__r05,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,5,4,269,67,64,37,32,0.9104477611940298,67,37,10.014590641717438,15.156634020375732,0.551705532918649,0.3774637168982252,10.320626098339318
30,step17__day_0_to_1__random_rowwise__r05,day_0_to_1,Days 0 to 1 observations,meta_primary_source_id,prospective_design,44,random_rowwise,5,5,269,67,68,30,29,0.9552238805970148,67,30,9.393353362927254,12.995527230668037,-0.0745267965153124,0.5259630229602423,9.419678051405812
31,step17__full_retrospective_features__publication_grouped__r01,full_retrospective_features,Full-retrospective feature timing,meta_primary_source_id,full_retrospective,46,publication_grouped,1,1,486,122,59,16,0,0.0,122,16,9.898797879744842,14.355704163747522,3.957837052099456,-0.0122234176377793,10.149586174668793
31,step17__full_retrospective_features__publication_grouped__r01,full_retrospective_features,Full-retrospective feature timing,meta_primary_source_id,full_retrospective,46,publication_grouped,1,2,486,122,60,15,0,0.0,122,15,10.906851016263513,13.718690054904089,4.262423553594496,0.2227699763311623,9.95622477469995
31,step17__full_retrospective_features__publication_grouped__r01,full_retrospective_features,Full-retrospective feature timing,meta_primary_source_id,full_retrospective,46,publication_grouped,1,3,486,122,60,15,0,0.0,122,15,13.367597196424075,16.242694797728166,-4.834774087424,0.0754196142209923,12.421890967315573
31,step17__full_retrospective_features__publication_grouped__r01,full_retrospective_features,Full-retrospective feature timing,meta_primary_source_id,full_retrospective,46,publication_grouped,1,4,487,121,60,15,0,0.0,121,15,12.797133444151765,15.80679392366376,2.682582313361597,-0.0516102111854401,12.813978914827848
31,step17__full_retrospective_features__publication_grouped__r01,full_retrospective_features,Full-retrospective feature timing,meta_primary_source_id,full_retrospective,46,publication_grouped,1,5,487,121,61,14,0,0.0,121,14,15.401648596461634,21.984114892850755,1.3614545128799764,-0.1010758635713691,13.736999186202556
32,step17__full_retrospective_features__publication_grouped__r02,full_retrospective_features,Full-retrospective feature timing,meta_primary_source_id,full_retrospective,46,publication_grouped,2,1,487,121,60,15,0,0.0,121,15,13.21528070765467,16.635490933020822,-2.033116997949826,0.159520492023415,12.513106255934137
32,step17__full_retrospective_features__publication_grouped__r02,full_retrospective_features,Full-retrospective feature timing,meta_primary_source_id,full_retrospective,46,publication_grouped,2,2,487,121,60,15,0,0.0,121,15,11.11766080230328,13.818403338342817,0.0297686953560375,0.0189540997776725,10.461111604168268
32,step17__full_retrospective_features__publication_grouped__r02,full_retrospective_features,Full-retrospective feature timing,meta_primary_source_id,full_retrospective,46,publication_grouped,2,3,486,122,61,14,0,0.0,122,14,14.567693661125691,19.70684429066686,-4.682405472445288,-0.144687919992198,12.01831942170853
32,step17__full_retrospective_features__publication_grouped__r02,full_retrospective_features,Full-retrospective feature timing,meta_primary_source_id,full_retrospective,46,publication_grouped,2,4,486,122,59,16,0,0.0,122,16,12.051744276485788,16.700293342914225,7.446682929142691,0.1645354140812706,12.056128261846135
32,step17__full_retrospective_features__publication_grouped__r02,full_retrospective_features,Full-retrospective feature timing,meta_primary_source_id,full_retrospective,46,publication_grouped,2,5,486,122,60,15,0,0.0,122,15,10.252723835062936,12.81099560322482,1.514007788791952,0.0971667078299229,9.851957873322467
