scenario_key,scenario_label,source_column,feature_mode,validation_design,repeat,analysis_source_id,source_rows,source_mae,source_mse,source_bias,source_rmse
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1088/1758-5090/8/4/045001,4,7.5186910320466644,71.0884781493302,3.7686807773286017,8.431398350767813
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1088/1758-5090/8/4/045002,4,10.852791484319248,161.70506041872972,10.606278483477496,12.716330461997664
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1088/1758-5090/8/4/045005,1,6.315650427988189,39.88744032854739,-6.315650427988189,6.315650427988189
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1088/1758-5090/aa7b1d,8,8.974388375192346,85.66744045238035,-8.974388375192346,9.255670718666495
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1088/1758-5090/aacd30,6,13.715798553202438,194.61830034648952,-13.715798553202438,13.950566309167865
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1088/1758-5090/ab0692,4,11.865000000000002,153.4610279786612,-2.637471963083229,12.387938810740922
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1088/1758-5090/ab15cb,6,1.918966291779211,7.837822245818297,-1.7686838132084144,2.799611088315357
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1088/1758-5090/ab19fd,8,10.859673515211657,235.1372610594098,9.599006624879767,15.334186025329476
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1088/1758-5090/ab2622,9,5.178190687113418,31.576851968671818,-5.178190687113418,5.6193284268381944
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1088/1758-5090/ab38ef,1,10.95180726430982,119.94208235458936,-10.95180726430982,10.95180726430982
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1088/1758-5090/ab7553,4,20.176159583021914,454.743157538924,20.176159583021914,21.32470767768984
