dataset,target_key,target_label,unit,feature_set,validation_design,model_variant,model_display_name,meta_primary_source_id,repeat_count,source_rows,source_mae,source_rmse,source_bias,source_seen_fraction
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1016/j.jmbbm.2017.12.018,5,3,16.739268257173148,16.8384399480501,-16.739268257173148,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1016/j.mtbio.2020.100078,5,5,9.520254138088994,9.699066251978978,-9.520254138088994,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1021/acs.biomac.5b00188,5,2,8.634163131768158,9.961159510088061,-5.326336310202263,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1021/acs.biomac.9b01204,5,12,10.591711404580574,11.81791476566187,10.33966009149448,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1021/acsami.7b04216,5,3,13.426239742276156,13.53927431519925,-13.426239742276156,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1021/acsami.7b16059,5,12,10.38533529480042,11.756640326186982,1.4876216397222242,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1021/acsami.9b09782,5,6,7.631684133848895,8.821849644122413,-3.4470967394668763,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1021/acsbiomaterials.9b00167,5,12,15.571178358297434,17.430697658102865,-14.960548275118366,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1038/s41598-017-17286-1,5,2,2.6369541701812764,2.761739638397194,-1.5857536955511633,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1038/s41598-018-26407-3,5,20,8.260673393886949,9.412035115531548,-8.260673393886949,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1038/s41598-019-55034-9,5,15,14.4061744820257,17.78471609182629,4.35605202144078,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1038/s41598-020-65050-9,5,18,17.59418995012367,20.968610090412547,17.012709923243456,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1038/srep29977,5,3,11.060787579986718,12.388693279594936,-1.5917128155816624,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1039/c3bm00012e,5,6,14.862836334064616,14.967188527785897,-14.862836334064616,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1039/c4bm00234b,5,3,23.215055838987666,30.74308457463569,23.215055838987666,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1088/0960-1317/22/8/085014,5,4,4.114522150528813,4.277878895379456,-3.631219306162605,0.0
