dataset,target_key,target_label,unit,feature_set,validation_design,repeat,model_variant,model_display_name,meta_primary_source_id,source_rows,source_mae,source_mse,source_bias,source_seen_fraction,source_rmse
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/adma.201503310,9,20.185306481494056,757.908002557167,19.68402513651985,0.0,27.53012899637717
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/adma.201604983,15,5.2562294198538915,41.502696836766816,-5.182886960742588,0.0,6.44225867508957
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/adma.201703443,13,13.405574258998504,180.62703579878823,-13.405574258998504,0.0,13.439755793867247
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/biot.200900004,12,11.096652349097566,211.15340375860885,10.452955797717594,0.0,14.531118462066464
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/jbm.a.34420,2,4.4170712426825816,22.070518362933427,4.4170712426825816,0.0,4.697927028268258
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/jbm.a.36036,4,24.052286095869157,999.8534278496552,16.49962330284943,0.0,31.620459007573803
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/mabi.201600472,42,15.618910842458561,283.53201393710333,-13.252622059554163,0.0,16.838408889711147
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/smll.201905505,18,12.19752457577169,257.98609183437003,-2.9148451778673112,0.0,16.06194545608875
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/term.1682,4,6.33177687414711,70.60934172835117,-6.33177687414711,0.0,8.402936494366191
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1007/s00289-020-03421-y,1,13.640095832240064,186.0522143126928,-13.640095832240064,0.0,13.640095832240066
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1007/s10439-016-1704-5,30,15.58328816855456,326.17562891468253,10.480727872282444,0.0,18.06033302336041
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1007/s10856-019-6258-2,3,3.1395892853344427,15.93125937056606,-2.085434522669994,0.0,3.991398172390981
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1007/s13205-018-1341-9,3,5.166037671963555,36.963904635746,-5.166037671963555,0.0,6.0797947856606145
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1016/j.actbio.2014.06.034,9,23.458676899301327,895.0006563116685,3.645230749845802,0.0,29.91656157234097
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1016/j.actbio.2014.09.023,4,13.45597672017579,184.6691680072862,-13.45597672017579,0.0,13.58930344084222
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1016/j.actbio.2014.09.033,4,10.27012918922453,115.43048486751307,-7.804107966846789,0.0,10.74385800667121
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1016/j.actbio.2018.10.028,8,8.344198244908519,92.38508975750557,4.697718631344504,0.0,9.611716275333222
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1016/j.actbio.2020.07.016,6,2.7747603684512945,8.941583768113402,1.0591586041725545,0.0,2.990248111463897
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1016/j.addma.2020.101640,4,9.743043468111068,95.68482498022163,-9.743043468111068,0.0,9.781862040543285
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1016/j.biomaterials.2015.05.031,6,12.082971758577587,276.0029873597529,9.164674205342102,0.0,16.613337634555943
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1016/j.biomaterials.2016.07.038,9,21.784027731139457,509.93572920186193,-21.784027731139457,0.0,22.581756557049808
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1016/j.jmbbm.2017.12.018,3,13.276129709633068,180.28109509800572,-13.276129709633068,0.0,13.42687957412316
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1016/j.mtbio.2020.100078,5,7.790197863574898,63.614250916891045,-7.790197863574898,0.0,7.975854243709011
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1021/acs.biomac.5b00188,2,9.792583971017613,120.45888996778274,-9.792583971017613,0.0,10.975376529658686
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1021/acs.biomac.9b01204,12,8.95797081671761,102.14418854784208,8.58261734999059,0.0,10.10664081422913
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1021/acsami.7b04216,3,17.685483463462674,324.910166583995,-17.685483463462674,0.0,18.025264674450554
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1021/acsami.7b16059,12,10.525632854647457,134.78868549975067,1.721104196269563,0.0,11.609852949101064
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1021/acsami.9b09782,6,5.897765432098768,46.66605297980022,0.848832040346586,0.0,6.831255593212731
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1021/acsbiomaterials.9b00167,12,18.754776657189513,416.81559835277557,-18.754776657189513,0.0,20.416062263638782
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1038/s41598-017-17286-1,2,1.0025000000000048,1.2014701638449508,-0.4432425000436452,0.0,1.0961159445263766
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1038/s41598-018-26407-3,20,8.077339698637962,85.31841391535359,-8.077339698637962,0.0,9.236796734547838
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1038/s41598-019-55034-9,15,14.408218232467277,304.7960613755931,3.2151363454659543,0.0,17.458409474393513
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1038/s41598-020-65050-9,18,18.115642109543906,463.06087964606365,17.899055340594785,0.0,21.518849403396633
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1038/srep29977,3,11.372451355986547,145.4038365275645,-5.155418123283378,0.0,12.058351318798291
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1039/c3bm00012e,6,15.421507381940465,240.6864743620191,-15.421507381940465,0.0,15.51407342905206
