global_task_number,task_id,dataset,target_key,target_label,unit,feature_set,validation_design,repeat,outer_fold,model_variant,model_display_name,method_key,outer_training_rows,outer_test_rows,outer_training_publications,outer_test_publications,source_overlap_count,prediction_rows,publication_count,mae,rmse,bias,r2,macro_publication_mae,source_seen_fraction,oob_nonfinite_count,residual_fixed_intercept,between_source_variance_raw,between_source_variance,residual_variance,residual_random_intercept_icc,minimum_shrinkage,mean_shrinkage,maximum_shrinkage,weighted_random_effect_mean
68,filament_diameter__prospective_design__publication_grouped__r04__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,4,3,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,42,12,0,57,12,355.0435685131062,416.7641713460318,30.32727678966508,0.213635173306829,319.895257017263,0.0,0,6.452849966412588,4492.160941959917,4492.160941959917,30385.613506500787,0.1287972358614233,0.1287972358614233,0.3815991198064969,0.8160125205739202,-3.68458296382148e-16
68,filament_diameter__prospective_design__publication_grouped__r04__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,4,3,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,42,12,0,57,12,358.3528452809794,435.4559171491478,17.975674648558908,0.1415169596716791,301.8322726842437,0.0,0,6.452849966412588,4492.160941959917,4492.160941959917,30385.613506500787,0.1287972358614233,0.1287972358614233,0.3815991198064969,0.8160125205739202,-3.68458296382148e-16
68,filament_diameter__prospective_design__publication_grouped__r04__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,4,3,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,42,12,0,57,12,359.14530054001244,435.7699894623296,24.428524614971497,0.1402781523555489,302.28038726524466,0.0,0,6.452849966412588,4492.160941959917,4492.160941959917,30385.613506500787,0.1287972358614233,0.1287972358614233,0.3815991198064969,0.8160125205739202,-3.68458296382148e-16
68,filament_diameter__prospective_design__publication_grouped__r04__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,4,3,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,42,12,0,57,12,359.14530054001244,435.7699894623296,24.428524614971497,0.1402781523555489,302.28038726524466,0.0,0,6.452849966412588,4492.160941959917,4492.160941959917,30385.613506500787,0.1287972358614233,0.1287972358614233,0.3815991198064969,0.8160125205739202,-3.68458296382148e-16
69,filament_diameter__prospective_design__publication_grouped__r04__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,4,4,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,44,10,0,57,10,357.7561835223332,480.6841421632196,-271.28375791714666,-0.1318504948909331,311.1584718585776,0.0,0,0.7555036045242844,5704.22600436436,5704.22600436436,18739.93183046284,0.2333574362802213,0.2333574362802213,0.5296508816311648,0.9012995398884174,2.109908560335669e-15
69,filament_diameter__prospective_design__publication_grouped__r04__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,4,4,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,44,10,0,57,10,370.8748578466641,485.9229581643378,-281.93468156479224,-0.1566562585469513,315.5369374060715,0.0,0,0.7555036045242844,5704.22600436436,5704.22600436436,18739.93183046284,0.2333574362802213,0.2333574362802213,0.5296508816311648,0.9012995398884174,2.109908560335669e-15
69,filament_diameter__prospective_design__publication_grouped__r04__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,4,4,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,44,10,0,57,10,370.3579343277791,485.485001540266,-281.179177960268,-0.1545722368680024,315.2913987346011,0.0,0,0.7555036045242844,5704.22600436436,5704.22600436436,18739.93183046284,0.2333574362802213,0.2333574362802213,0.5296508816311648,0.9012995398884174,2.109908560335669e-15
69,filament_diameter__prospective_design__publication_grouped__r04__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,4,4,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,44,10,0,57,10,370.3579343277791,485.485001540266,-281.179177960268,-0.1545722368680024,315.2913987346011,0.0,0,0.7555036045242844,5704.22600436436,5704.22600436436,18739.93183046284,0.2333574362802213,0.2333574362802213,0.5296508816311648,0.9012995398884174,2.109908560335669e-15
70,filament_diameter__prospective_design__publication_grouped__r04__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,4,5,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,228,58,44,10,0,58,10,175.20306109263652,208.03245339262875,148.34411333388385,0.0042470589044769,232.00828570365928,0.0,0,3.156200957402671,3877.070456262437,3877.070456262437,35410.15676929179,0.0986852656718062,0.0986852656718062,0.3236754244944528,0.6633933123805507,-1.0595812726247107e-15
70,filament_diameter__prospective_design__publication_grouped__r04__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,4,5,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,228,58,44,10,0,58,10,180.02689299323444,205.82964830248835,152.92303363797086,0.0252229851022367,212.03131398020915,0.0,0,3.156200957402671,3877.070456262437,3877.070456262437,35410.15676929179,0.0986852656718062,0.0986852656718062,0.3236754244944528,0.6633933123805507,-1.0595812726247107e-15
70,filament_diameter__prospective_design__publication_grouped__r04__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,4,5,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,228,58,44,10,0,58,10,182.6389213717746,208.1852957707718,156.07923459537355,0.0027833530873467,214.4300267078352,0.0,0,3.156200957402671,3877.070456262437,3877.070456262437,35410.15676929179,0.0986852656718062,0.0986852656718062,0.3236754244944528,0.6633933123805507,-1.0595812726247107e-15
70,filament_diameter__prospective_design__publication_grouped__r04__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,4,5,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,228,58,44,10,0,58,10,182.6389213717746,208.1852957707718,156.07923459537355,0.0027833530873467,214.4300267078352,0.0,0,3.156200957402671,3877.070456262437,3877.070456262437,35410.15676929179,0.0986852656718062,0.0986852656718062,0.3236754244944528,0.6633933123805507,-1.0595812726247107e-15
71,filament_diameter__prospective_design__publication_grouped__r05__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,5,1,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,42,12,0,57,12,340.8695656967804,404.4617564386371,208.3007283282415,-0.5227048191108561,272.61041875448404,0.0,0,2.0620567900322104,5249.089540878115,5249.089540878115,35046.57156306782,0.1302643857197841,0.1302643857197841,0.3843035580581252,0.8179580995403389,-6.205613412751966e-16
71,filament_diameter__prospective_design__publication_grouped__r05__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,5,1,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,42,12,0,57,12,329.5027992132252,395.99683329879855,197.85127220415708,-0.4596348404991941,256.0616180782384,0.0,0,2.0620567900322104,5249.089540878115,5249.089540878115,35046.57156306782,0.1302643857197841,0.1302643857197841,0.3843035580581252,0.8179580995403389,-6.205613412751966e-16
71,filament_diameter__prospective_design__publication_grouped__r05__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,5,1,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,42,12,0,57,12,330.045445736918,397.0311136163159,199.9133289941893,-0.467269462644619,256.52939947968093,0.0,0,2.0620567900322104,5249.089540878115,5249.089540878115,35046.57156306782,0.1302643857197841,0.1302643857197841,0.3843035580581252,0.8179580995403389,-6.205613412751966e-16
71,filament_diameter__prospective_design__publication_grouped__r05__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,5,1,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,42,12,0,57,12,330.045445736918,397.0311136163159,199.9133289941893,-0.467269462644619,256.52939947968093,0.0,0,2.0620567900322104,5249.089540878115,5249.089540878115,35046.57156306782,0.1302643857197841,0.1302643857197841,0.3843035580581252,0.8179580995403389,-6.205613412751966e-16
72,filament_diameter__prospective_design__publication_grouped__r05__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,5,2,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,228,58,44,10,0,58,10,116.1568447507758,170.01036830408776,-3.244320096175996,0.1789168968940165,170.1163573968431,0.0,0,4.133260834710889,5113.602758445055,5113.602758445055,32532.67751304225,0.1358328823344073,0.1358328823344073,0.3979730326502471,0.7388559698256043,-4.752533649272601e-16
72,filament_diameter__prospective_design__publication_grouped__r05__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,5,2,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,228,58,44,10,0,58,10,163.77229410479475,183.90712960085125,86.1506984214886,0.0391990349103544,177.7029547796598,0.0,0,4.133260834710889,5113.602758445055,5113.602758445055,32532.67751304225,0.1358328823344073,0.1358328823344073,0.3979730326502471,0.7388559698256043,-4.752533649272601e-16
72,filament_diameter__prospective_design__publication_grouped__r05__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,5,2,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,228,58,44,10,0,58,10,166.19524011134942,185.8792155634651,90.28395925619948,0.0184826958421938,178.36427651321347,0.0,0,4.133260834710889,5113.602758445055,5113.602758445055,32532.67751304225,0.1358328823344073,0.1358328823344073,0.3979730326502471,0.7388559698256043,-4.752533649272601e-16
72,filament_diameter__prospective_design__publication_grouped__r05__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,5,2,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,228,58,44,10,0,58,10,166.19524011134942,185.8792155634651,90.28395925619948,0.0184826958421938,178.36427651321347,0.0,0,4.133260834710889,5113.602758445055,5113.602758445055,32532.67751304225,0.1358328823344073,0.1358328823344073,0.3979730326502471,0.7388559698256043,-4.752533649272601e-16
73,filament_diameter__prospective_design__publication_grouped__r05__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,5,3,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,44,10,0,57,10,421.1385978591149,530.1841044356212,-258.0210485917332,-0.1245323373976008,479.4272707252151,0.0,0,1.3727134290093703,-414.2723215721665,0.0,21535.35889362244,0.0,0.0,0.0,0.0,0.0
73,filament_diameter__prospective_design__publication_grouped__r05__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,5,3,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,44,10,0,57,10,418.0512713271359,524.2712714628741,-252.06989888753083,-0.0995897008032191,475.94138744372265,0.0,0,1.3727134290093703,-414.2723215721665,0.0,21535.35889362244,0.0,0.0,0.0,0.0,0.0
73,filament_diameter__prospective_design__publication_grouped__r05__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,5,3,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,44,10,0,57,10,417.4010386502366,523.6126535454935,-250.6971854585214,-0.096828708078422,475.7354804293712,0.0,0,1.3727134290093703,-414.2723215721665,0.0,21535.35889362244,0.0,0.0,0.0,0.0,0.0
73,filament_diameter__prospective_design__publication_grouped__r05__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,5,3,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,44,10,0,57,10,417.4010386502366,523.6126535454935,-250.6971854585214,-0.096828708078422,475.7354804293712,0.0,0,1.3727134290093703,-414.2723215721665,0.0,21535.35889362244,0.0,0.0,0.0,0.0,0.0
74,filament_diameter__prospective_design__publication_grouped__r05__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,5,4,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,264.7215350050513,374.6730074379316,-116.96872075117322,0.2115380706392151,228.81556694625672,0.0,0,4.497797065075455,4183.547029853627,4183.547029853627,31406.03679569371,0.1175497597937783,0.1175497597937783,0.3537926605936,0.7998499337829491,-2.171964694463188e-16
74,filament_diameter__prospective_design__publication_grouped__r05__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,5,4,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,240.59920920249576,333.3950356116464,-108.1394514671038,0.3756987950802437,203.4983616794484,0.0,0,4.497797065075455,4183.547029853627,4183.547029853627,31406.03679569371,0.1175497597937783,0.1175497597937783,0.3537926605936,0.7998499337829491,-2.171964694463188e-16
74,filament_diameter__prospective_design__publication_grouped__r05__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,5,4,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,239.7336821696958,331.96340360659383,-103.64165440202834,0.3810489084412168,204.9326772648413,0.0,0,4.497797065075455,4183.547029853627,4183.547029853627,31406.03679569371,0.1175497597937783,0.1175497597937783,0.3537926605936,0.7998499337829491,-2.171964694463188e-16
74,filament_diameter__prospective_design__publication_grouped__r05__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,5,4,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,239.7336821696958,331.96340360659383,-103.64165440202834,0.3810489084412168,204.9326772648413,0.0,0,4.497797065075455,4183.547029853627,4183.547029853627,31406.03679569371,0.1175497597937783,0.1175497597937783,0.3537926605936,0.7998499337829491,-2.171964694463188e-16
